sample,thin_sample,who,part,digits,value
31,31,tsimane,5,None,0.007662
31,31,tsimane,6,None,0.015222
31,31,tsimane,7,None,0.025948
31,31,tsimane,8,None,0.003687
31,31,tsimane,9,None,0.019365
31,31,tsimane,10,None,0.007750
31,31,tsimane,11,None,0.002984
31,31,tsimane,12,None,0.016625
31,31,tsimane,13,None,0.033327
31,31,tsimane,14,None,0.024572
31,31,tsimane,15,None,0.010642
31,31,tsimane,16,None,0.027425
31,31,tsimane,17,None,0.007683
31,31,tsimane,18,None,0.013749
31,31,tsimane,19,None,0.019849
31,31,tsimane,20,None,0.023561
32,32,tsimane,0,None,0.004075
32,32,tsimane,1,None,0.001601
32,32,tsimane,2,None,0.059952
32,32,tsimane,3,None,0.028286
32,32,tsimane,4,None,0.033918
32,32,tsimane,5,None,0.001667
32,32,tsimane,6,None,0.004442
32,32,tsimane,7,None,0.004380
32,32,tsimane,8,None,0.034026
32,32,tsimane,9,None,0.036936
32,32,tsimane,10,None,0.007173
32,32,tsimane,11,None,0.021509
32,32,tsimane,12,None,0.009074
32,32,tsimane,13,None,0.002937
32,32,tsimane,14,None,0.001657
32,32,tsimane,15,None,0.010186
32,32,tsimane,16,None,0.004909
32,32,tsimane,17,None,0.002066
32,32,tsimane,18,None,0.014026
32,32,tsimane,19,None,0.018104
32,32,tsimane,20,None,0.008118
33,33,tsimane,0,None,0.005826
33,33,tsimane,1,None,0.004626
33,33,tsimane,2,None,0.000143
33,33,tsimane,3,None,0.033740
33,33,tsimane,4,None,0.019379
33,33,tsimane,5,None,0.001844
33,33,tsimane,6,None,0.020076
33,33,tsimane,7,None,0.008580
33,33,tsimane,8,None,0.018900
33,33,tsimane,9,None,0.042656
33,33,tsimane,10,None,0.006643
33,33,tsimane,11,None,0.022228
33,33,tsimane,12,None,0.008652
33,33,tsimane,13,None,0.003992
33,33,tsimane,14,None,0.017688
33,33,tsimane,15,None,0.012744
33,33,tsimane,16,None,0.021529
33,33,tsimane,17,None,0.005629
33,33,tsimane,18,None,0.040903
33,33,tsimane,19,None,0.004064
33,33,tsimane,20,None,0.003492
34,34,tsimane,0,None,0.022547
34,34,tsimane,1,None,0.004434
34,34,tsimane,2,None,0.007609
34,34,tsimane,3,None,0.003679
34,34,tsimane,4,None,0.009212
34,34,tsimane,5,None,0.019772
34,34,tsimane,6,None,0.008879
34,34,tsimane,7,None,0.020019
34,34,tsimane,8,None,0.008719
34,34,tsimane,9,None,0.016863
34,34,tsimane,10,None,0.010448
34,34,tsimane,11,None,0.006208
34,34,tsimane,12,None,0.013134
34,34,tsimane,13,None,0.020334
34,34,tsimane,14,None,0.008806
34,34,tsimane,15,None,0.014643
34,34,tsimane,16,None,0.058425
34,34,tsimane,17,None,0.024314
34,34,tsimane,18,None,0.002462
34,34,tsimane,19,None,0.008891
34,34,tsimane,20,None,0.010543
35,35,tsimane,0,None,0.014343
35,35,tsimane,1,None,0.008766
35,35,tsimane,2,None,0.028185
35,35,tsimane,3,None,0.013290
35,35,tsimane,4,None,0.026763
35,35,tsimane,5,None,0.003367
35,35,tsimane,6,None,0.008919
35,35,tsimane,7,None,0.010980
35,35,tsimane,8,None,0.003021
35,35,tsimane,9,None,0.022425
35,35,tsimane,10,None,0.007733
35,35,tsimane,11,None,0.000055
35,35,tsimane,12,None,0.014874
35,35,tsimane,13,None,0.003784
35,35,tsimane,14,None,0.011254
35,35,tsimane,15,None,0.012249
35,35,tsimane,16,None,0.013350
35,35,tsimane,17,None,0.008336
35,35,tsimane,18,None,0.000497
35,35,tsimane,19,None,0.030948
35,35,tsimane,20,None,0.007893
36,36,tsimane,0,None,0.011168
36,36,tsimane,1,None,0.009105
36,36,tsimane,2,None,0.002157
36,36,tsimane,3,None,0.005235
36,36,tsimane,4,None,0.009035
36,36,tsimane,5,None,0.001443
36,36,tsimane,6,None,0.009023
36,36,tsimane,7,None,0.026120
36,36,tsimane,8,None,0.044231
36,36,tsimane,9,None,0.048415
36,36,tsimane,10,None,0.015388
36,36,tsimane,11,None,0.045394
36,36,tsimane,12,None,0.016496
36,36,tsimane,13,None,0.007001
36,36,tsimane,14,None,0.006173
36,36,tsimane,15,None,0.005117
