sample,thin_sample,who,part,which,forward,value
9,9,monkeys,1,OMCM,0.0342629780632,0.141365
9,9,monkeys,1,CMCM,0.0342629780632,0.000000
9,9,monkeys,1,OOCM,0.0342629780632,0.305318
9,9,monkeys,1,OCOM,0.0342629780632,0.007298
9,9,monkeys,1,OOMM,0.0342629780632,0.427784
9,9,monkeys,1,CCMM,0.0342629780632,0.014717
9,9,monkeys,1,OCCM,0.0342629780632,0.032207
9,9,monkeys,1,OMOM,0.0342629780632,0.062457
9,9,monkeys,1,CCOM,0.0342629780632,0.001457
9,9,monkeys,1,COCM,0.0342629780632,0.000050
9,9,monkeys,1,COOM,0.0342629780632,0.000392
9,9,monkeys,2,CMOM,0.180460858076,0.018680
9,9,monkeys,2,OMCM,0.180460858076,0.051408
9,9,monkeys,2,CMCM,0.180460858076,0.009505
9,9,monkeys,2,OOCM,0.180460858076,0.101659
9,9,monkeys,2,OCOM,0.180460858076,0.144561
9,9,monkeys,2,OOMM,0.180460858076,0.395079
9,9,monkeys,2,CCMM,0.180460858076,0.004061
9,9,monkeys,2,OCCM,0.180460858076,0.223384
9,9,monkeys,2,OMOM,0.180460858076,0.012983
9,9,monkeys,2,CCOM,0.180460858076,0.000001
9,9,monkeys,2,COCM,0.180460858076,0.017056
9,9,monkeys,2,COOM,0.180460858076,0.021622
10,10,monkeys,0,CMOM,0.00981557963494,0.006035
10,10,monkeys,0,OMCM,0.00981557963494,0.157372
10,10,monkeys,0,CMCM,0.00981557963494,0.000000
10,10,monkeys,0,OOCM,0.00981557963494,0.056404
10,10,monkeys,0,OCOM,0.00981557963494,0.007876
10,10,monkeys,0,OOMM,0.00981557963494,0.005298
10,10,monkeys,0,CCMM,0.00981557963494,0.004912
10,10,monkeys,0,OCCM,0.00981557963494,0.000182
10,10,monkeys,0,OMOM,0.00981557963494,0.738298
10,10,monkeys,0,CCOM,0.00981557963494,0.000136
10,10,monkeys,0,COCM,0.00981557963494,0.000587
10,10,monkeys,0,COOM,0.00981557963494,0.022901
10,10,monkeys,1,CMOM,0.0342629780632,0.000038
10,10,monkeys,1,OMCM,0.0342629780632,0.140047
10,10,monkeys,1,CMCM,0.0342629780632,0.000000
10,10,monkeys,1,OOCM,0.0342629780632,0.323136
10,10,monkeys,1,OCOM,0.0342629780632,0.036335
10,10,monkeys,1,OOMM,0.0342629780632,0.410157
10,10,monkeys,1,CCMM,0.0342629780632,0.000182
10,10,monkeys,1,OCCM,0.0342629780632,0.000015
10,10,monkeys,1,OMOM,0.0342629780632,0.083254
10,10,monkeys,1,CCOM,0.0342629780632,0.000025
10,10,monkeys,1,COCM,0.0342629780632,0.005906
10,10,monkeys,1,COOM,0.0342629780632,0.000905
10,10,monkeys,2,CMOM,0.180460858076,0.007238
10,10,monkeys,2,OMCM,0.180460858076,0.055198
10,10,monkeys,2,CMCM,0.180460858076,0.000039
10,10,monkeys,2,OOCM,0.180460858076,0.110988
10,10,monkeys,2,OCOM,0.180460858076,0.119101
10,10,monkeys,2,OOMM,0.180460858076,0.610641
10,10,monkeys,2,CCMM,0.180460858076,0.010187
10,10,monkeys,2,OCCM,0.180460858076,0.071520
10,10,monkeys,2,OMOM,0.180460858076,0.013515
10,10,monkeys,2,CCOM,0.180460858076,0.000229
10,10,monkeys,2,COCM,0.180460858076,0.000858
10,10,monkeys,2,COOM,0.180460858076,0.000486
11,11,monkeys,0,CMOM,0.00981557963494,0.002084
11,11,monkeys,0,OMCM,0.00981557963494,0.159969
11,11,monkeys,0,CMCM,0.00981557963494,0.000001
11,11,monkeys,0,OOCM,0.00981557963494,0.086138
11,11,monkeys,0,OCOM,0.00981557963494,0.007049
11,11,monkeys,0,OOMM,0.00981557963494,0.069162
11,11,monkeys,0,CCMM,0.00981557963494,0.000189
11,11,monkeys,0,OCCM,0.00981557963494,0.000000
11,11,monkeys,0,OMOM,0.00981557963494,0.661240
11,11,monkeys,0,CCOM,0.00981557963494,0.000040
11,11,monkeys,0,COCM,0.00981557963494,0.000000
11,11,monkeys,0,COOM,0.00981557963494,0.014126
11,11,monkeys,1,CMOM,0.0342629780632,0.000095
11,11,monkeys,1,OMCM,0.0342629780632,0.160512
11,11,monkeys,1,CMCM,0.0342629780632,0.015736
11,11,monkeys,1,OOCM,0.0342629780632,0.319261
11,11,monkeys,1,OCOM,0.0342629780632,0.019899
11,11,monkeys,1,OOMM,0.0342629780632,0.389833
11,11,monkeys,1,CCMM,0.0342629780632,0.000089
11,11,monkeys,1,OCCM,0.0342629780632,0.000144
11,11,monkeys,1,OMOM,0.0342629780632,0.077760
11,11,monkeys,1,CCOM,0.0342629780632,0.000014
11,11,monkeys,1,COCM,0.0342629780632,0.011917
11,11,monkeys,1,COOM,0.0342629780632,0.004740
11,11,monkeys,2,CMOM,0.180460858076,0.001719
11,11,monkeys,2,OMCM,0.180460858076,0.059248
11,11,monkeys,2,CMCM,0.180460858076,0.001310
11,11,monkeys,2,OOCM,0.180460858076,0.076671
11,11,monkeys,2,OCOM,0.180460858076,0.178640
11,11,monkeys,2,OOMM,0.180460858076,0.569711
11,11,monkeys,2,CCMM,0.180460858076,0.005173
11,11,monkeys,2,OCCM,0.180460858076,0.071076
11,11,monkeys,2,OMOM,0.180460858076,0.009935
11,11,monkeys,2,CCOM,0.180460858076,0.017920
11,11,monkeys,2,COCM,0.180460858076,0.007765
11,11,monkeys,2,COOM,0.180460858076,0.000831
12,12,monkeys,0,CMOM,0.00981557963494,0.010273
12,12,monkeys,0,OMCM,0.00981557963494,0.148184
12,12,monkeys,0,CMCM,0.00981557963494,0.000075
12,12,monkeys,0,OOCM,0.00981557963494,0.053853
12,12,monkeys,0,OCOM,0.00981557963494,0.004385
12,12,monkeys,0,OOMM,0.00981557963494,0.006289
12,12,monkeys,0,CCMM,0.00981557963494,0.000100
12,12,monkeys,0,OCCM,0.00981557963494,0.000000
12,12,monkeys,0,OMOM,0.00981557963494,0.760495
12,12,monkeys,0,CCOM,0.00981557963494,0.000036
12,12,monkeys,0,COCM,0.00981557963494,0.009184
12,12,monkeys,0,COOM,0.00981557963494,0.007126
12,12,monkeys,1,CMOM,0.0342629780632,0.000044
12,12,monkeys,1,OMCM,0.0342629780632,0.144492
12,12,monkeys,1,CMCM,0.0342629780632,0.012831
12,12,monkeys,1,OOCM,0.0342629780632,0.282231
12,12,monkeys,1,OCOM,0.0342629780632,0.049765
12,12,monkeys,1,OOMM,0.0342629780632,0.330601
12,12,monkeys,1,CCMM,0.0342629780632,0.015053
12,12,monkeys,1,OCCM,0.0342629780632,0.010564
12,12,monkeys,1,OMOM,0.0342629780632,0.151326
12,12,monkeys,1,CCOM,0.0342629780632,0.000823
12,12,monkeys,1,COCM,0.0342629780632,0.001560
12,12,monkeys,1,COOM,0.0342629780632,0.000708
12,12,monkeys,2,CMOM,0.180460858076,0.003746
12,12,monkeys,2,OMCM,0.180460858076,0.056434
12,12,monkeys,2,CMCM,0.180460858076,0.005906
12,12,monkeys,2,OOCM,0.180460858076,0.049581
12,12,monkeys,2,OCOM,0.180460858076,0.094394
12,12,monkeys,2,OOMM,0.180460858076,0.686063
12,12,monkeys,2,CCMM,0.180460858076,0.003793
12,12,monkeys,2,OCCM,0.180460858076,0.085744
12,12,monkeys,2,OMOM,0.180460858076,0.002328
12,12,monkeys,2,CCOM,0.180460858076,0.000231
12,12,monkeys,2,COCM,0.180460858076,0.011186
12,12,monkeys,2,COOM,0.180460858076,0.000595
13,13,monkeys,0,CMOM,0.00981557963494,0.002887
13,13,monkeys,0,OMCM,0.00981557963494,0.235934
13,13,monkeys,0,CMCM,0.00981557963494,0.000000
13,13,monkeys,0,OOCM,0.00981557963494,0.067784
13,13,monkeys,0,OCOM,0.00981557963494,0.004586
13,13,monkeys,0,OOMM,0.00981557963494,0.079453
13,13,monkeys,0,CCMM,0.00981557963494,0.000288
13,13,monkeys,0,OCCM,0.00981557963494,0.000000
13,13,monkeys,0,OMOM,0.00981557963494,0.602898
13,13,monkeys,0,CCOM,0.00981557963494,0.003227
13,13,monkeys,0,COCM,0.00981557963494,0.000002
13,13,monkeys,0,COOM,0.00981557963494,0.002941
13,13,monkeys,1,CMOM,0.0342629780632,0.002990
13,13,monkeys,1,OMCM,0.0342629780632,0.086394
13,13,monkeys,1,CMCM,0.0342629780632,0.023545
13,13,monkeys,1,OOCM,0.0342629780632,0.551399
13,13,monkeys,1,OCOM,0.0342629780632,0.013644
13,13,monkeys,1,OOMM,0.0342629780632,0.227429
13,13,monkeys,1,CCMM,0.0342629780632,0.004979
