sample,thin_sample,who,part,digits,value
57,57,adults,9,None,0.005733
58,58,adults,0,None,0.006356
58,58,adults,1,None,0.001935
58,58,adults,2,None,0.016133
58,58,adults,3,None,0.021088
58,58,adults,4,None,0.033719
58,58,adults,5,None,0.002497
58,58,adults,6,None,0.006686
58,58,adults,7,None,0.009164
58,58,adults,8,None,0.005289
58,58,adults,9,None,0.006332
59,59,adults,0,None,0.005615
59,59,adults,1,None,0.002193
59,59,adults,2,None,0.020791
59,59,adults,3,None,0.023017
59,59,adults,4,None,0.025566
59,59,adults,5,None,0.001934
59,59,adults,6,None,0.012407
59,59,adults,7,None,0.016682
59,59,adults,8,None,0.009013
59,59,adults,9,None,0.004969
60,60,adults,0,None,0.000525
60,60,adults,1,None,0.008879
60,60,adults,2,None,0.007537
60,60,adults,3,None,0.008522
60,60,adults,4,None,0.002430
60,60,adults,5,None,0.007031
60,60,adults,6,None,0.004249
60,60,adults,7,None,0.006010
60,60,adults,8,None,0.002233
60,60,adults,9,None,0.016472
61,61,adults,0,None,0.000260
61,61,adults,1,None,0.025867
61,61,adults,2,None,0.004910
61,61,adults,3,None,0.005691
61,61,adults,4,None,0.010431
61,61,adults,5,None,0.006765
61,61,adults,6,None,0.013349
61,61,adults,7,None,0.008688
61,61,adults,8,None,0.002285
61,61,adults,9,None,0.001170
62,62,adults,0,None,0.002551
62,62,adults,1,None,0.001916
62,62,adults,2,None,0.000338
62,62,adults,3,None,0.002127
62,62,adults,4,None,0.022122
62,62,adults,5,None,0.006304
62,62,adults,6,None,0.011898
62,62,adults,7,None,0.021387
62,62,adults,8,None,0.007796
62,62,adults,9,None,0.004456
63,63,adults,0,None,0.002580
63,63,adults,1,None,0.003151
63,63,adults,2,None,0.000288
63,63,adults,3,None,0.002991
63,63,adults,4,None,0.018442
63,63,adults,5,None,0.002882
63,63,adults,6,None,0.012672
63,63,adults,7,None,0.017816
63,63,adults,8,None,0.003911
63,63,adults,9,None,0.002709
64,64,adults,0,None,0.001728
64,64,adults,1,None,0.001695
64,64,adults,2,None,0.000311
64,64,adults,3,None,0.002019
64,64,adults,4,None,0.020024
64,64,adults,5,None,0.007814
64,64,adults,6,None,0.011782
64,64,adults,7,None,0.022013
64,64,adults,8,None,0.004808
64,64,adults,9,None,0.003490
65,65,adults,0,None,0.001745
65,65,adults,1,None,0.001490
65,65,adults,2,None,0.000278
65,65,adults,3,None,0.001638
65,65,adults,4,None,0.017576
65,65,adults,5,None,0.008954
65,65,adults,6,None,0.011002
65,65,adults,7,None,0.023447
65,65,adults,8,None,0.005339
65,65,adults,9,None,0.002921
66,66,adults,0,None,0.001113
66,66,adults,1,None,0.003036
66,66,adults,2,None,0.001422
66,66,adults,3,None,0.004708
66,66,adults,4,None,0.008172
66,66,adults,5,None,0.001361
66,66,adults,6,None,0.003766
66,66,adults,7,None,0.010007
66,66,adults,8,None,0.002158
66,66,adults,9,None,0.004026
67,67,adults,0,None,0.000385
67,67,adults,1,None,0.003486
67,67,adults,2,None,0.006845
67,67,adults,3,None,0.000933
67,67,adults,4,None,0.013387
67,67,adults,5,None,0.006198
67,67,adults,6,None,0.013288
67,67,adults,7,None,0.013409
67,67,adults,8,None,0.020418
67,67,adults,9,None,0.002187
68,68,adults,0,None,0.016707
68,68,adults,1,None,0.004703
68,68,adults,2,None,0.013933
68,68,adults,3,None,0.012597
68,68,adults,4,None,0.005765
68,68,adults,5,None,0.007432
68,68,adults,6,None,0.004197
68,68,adults,7,None,0.002196
68,68,adults,8,None,0.002794
68,68,adults,9,None,0.020932
69,69,adults,0,None,0.004322
69,69,adults,1,None,0.011849
69,69,adults,2,None,0.000866
69,69,adults,3,None,0.001248
69,69,adults,4,None,0.007002
69,69,adults,5,None,0.010173
69,69,adults,6,None,0.014789
69,69,adults,7,None,0.024479
69,69,adults,8,None,0.011406
69,69,adults,9,None,0.002350
70,70,adults,0,None,0.020018
70,70,adults,1,None,0.004628
70,70,adults,2,None,0.033751
70,70,adults,3,None,0.038138
70,70,adults,4,None,0.000630
70,70,adults,5,None,0.009170
70,70,adults,6,None,0.004730
