sample,thin_sample,who,which,forward,value
67,67,tsimane,COOM,None,0.046423
68,68,tsimane,OMCO,None,0.035358
68,68,tsimane,OCOM,None,0.053727
68,68,tsimane,OOMC,None,0.497909
68,68,tsimane,OMOC,None,0.042855
68,68,tsimane,OOCM,None,0.221693
68,68,tsimane,OCCO,None,0.046640
68,68,tsimane,CCOO,None,0.026010
68,68,tsimane,COCO,None,0.031214
68,68,tsimane,COOM,None,0.044594
69,69,tsimane,OMCO,None,0.041759
69,69,tsimane,OCOM,None,0.035980
69,69,tsimane,OOMC,None,0.534489
69,69,tsimane,OMOC,None,0.027332
69,69,tsimane,OOCM,None,0.225294
69,69,tsimane,OCCO,None,0.022115
69,69,tsimane,CCOO,None,0.024388
69,69,tsimane,COCO,None,0.023014
69,69,tsimane,COOM,None,0.065630
70,70,tsimane,OMCO,None,0.061784
70,70,tsimane,OCOM,None,0.069818
70,70,tsimane,OOMC,None,0.481679
70,70,tsimane,OMOC,None,0.039520
70,70,tsimane,OOCM,None,0.194267
70,70,tsimane,OCCO,None,0.041369
70,70,tsimane,CCOO,None,0.025605
70,70,tsimane,COCO,None,0.020504
70,70,tsimane,COOM,None,0.065455
71,71,tsimane,OMCO,None,0.029942
71,71,tsimane,OCOM,None,0.078870
71,71,tsimane,OOMC,None,0.450099
71,71,tsimane,OMOC,None,0.035575
71,71,tsimane,OOCM,None,0.256445
71,71,tsimane,OCCO,None,0.044736
71,71,tsimane,CCOO,None,0.021342
71,71,tsimane,COCO,None,0.022473
71,71,tsimane,COOM,None,0.060517
72,72,tsimane,OMCO,None,0.016911
72,72,tsimane,OCOM,None,0.076098
72,72,tsimane,OOMC,None,0.400600
72,72,tsimane,OMOC,None,0.027204
72,72,tsimane,OOCM,None,0.322165
72,72,tsimane,OCCO,None,0.048931
72,72,tsimane,CCOO,None,0.027717
72,72,tsimane,COCO,None,0.026719
72,72,tsimane,COOM,None,0.053654
73,73,tsimane,OMCO,None,0.053895
73,73,tsimane,OCOM,None,0.068765
73,73,tsimane,OOMC,None,0.451471
73,73,tsimane,OMOC,None,0.035340
