sample,thin_sample,who,which,forward,value
44,44,adults,OCOC,None,0.014324
44,44,adults,CCOO,None,0.007211
44,44,adults,CMCM,None,0.012281
44,44,adults,COCO,None,0.022413
45,45,adults,CMOM,None,0.009920
45,45,adults,OMCM,None,0.006664
45,45,adults,OCCO,None,0.010912
45,45,adults,OMOM,None,0.029549
45,45,adults,OOMM,None,0.765086
45,45,adults,OOCC,None,0.077671
45,45,adults,COOC,None,0.007849
45,45,adults,CCMM,None,0.021322
45,45,adults,OCOC,None,0.023083
45,45,adults,CCOO,None,0.014205
45,45,adults,CMCM,None,0.015364
45,45,adults,COCO,None,0.018374
46,46,adults,CMOM,None,0.009926
46,46,adults,OMCM,None,0.007071
46,46,adults,OCCO,None,0.013083
46,46,adults,OMOM,None,0.015364
46,46,adults,OOMM,None,0.796163
46,46,adults,OOCC,None,0.046393
46,46,adults,COOC,None,0.025165
46,46,adults,CCMM,None,0.006316
46,46,adults,OCOC,None,0.033384
46,46,adults,CCOO,None,0.015792
46,46,adults,CMCM,None,0.013989
46,46,adults,COCO,None,0.017355
47,47,adults,CMOM,None,0.010904
47,47,adults,OMCM,None,0.008198
47,47,adults,OCCO,None,0.013105
47,47,adults,OMOM,None,0.011472
47,47,adults,OOMM,None,0.868821
47,47,adults,OOCC,None,0.023781
47,47,adults,COOC,None,0.011655
47,47,adults,CCMM,None,0.003665
47,47,adults,OCOC,None,0.017479
47,47,adults,CCOO,None,0.004667
47,47,adults,CMCM,None,0.013577
47,47,adults,COCO,None,0.012676
48,48,adults,CMOM,None,0.023898
48,48,adults,OMCM,None,0.008357
48,48,adults,OCCO,None,0.015338
48,48,adults,OMOM,None,0.008298
48,48,adults,OOMM,None,0.799711
48,48,adults,OOCC,None,0.033107
48,48,adults,COOC,None,0.018284
48,48,adults,CCMM,None,0.005443
48,48,adults,OCOC,None,0.034438
48,48,adults,CCOO,None,0.006114
48,48,adults,CMCM,None,0.023064
48,48,adults,COCO,None,0.023947
49,49,adults,CMOM,None,0.008114
49,49,adults,OMCM,None,0.013100
49,49,adults,OCCO,None,0.010710
49,49,adults,OMOM,None,0.014831
49,49,adults,OOMM,None,0.810965
49,49,adults,OOCC,None,0.035070
49,49,adults,COOC,None,0.020365
49,49,adults,CCMM,None,0.011618
49,49,adults,OCOC,None,0.014437
49,49,adults,CCOO,None,0.007080
49,49,adults,CMCM,None,0.027250
49,49,adults,COCO,None,0.026460
50,50,adults,CMOM,None,0.008763
50,50,adults,OMCM,None,0.016776
50,50,adults,OCCO,None,0.030790
50,50,adults,OMOM,None,0.015384
50,50,adults,OOMM,None,0.758027
50,50,adults,OOCC,None,0.028610
50,50,adults,COOC,None,0.009908
50,50,adults,CCMM,None,0.022451
50,50,adults,OCOC,None,0.021494
50,50,adults,CCOO,None,0.014262
50,50,adults,CMCM,None,0.045064
50,50,adults,COCO,None,0.028472
51,51,adults,CMOM,None,0.006276
51,51,adults,OMCM,None,0.012025
51,51,adults,OCCO,None,0.017887
51,51,adults,OMOM,None,0.021124
51,51,adults,OOMM,None,0.802494
51,51,adults,OOCC,None,0.025569
51,51,adults,COOC,None,0.014126
51,51,adults,CCMM,None,0.009576
51,51,adults,OCOC,None,0.012047
51,51,adults,CCOO,None,0.025129
51,51,adults,CMCM,None,0.033204
51,51,adults,COCO,None,0.020543
52,52,adults,CMOM,None,0.014651
52,52,adults,OMCM,None,0.016465
52,52,adults,OCCO,None,0.016905
52,52,adults,OMOM,None,0.019123
52,52,adults,OOMM,None,0.773167
52,52,adults,OOCC,None,0.036644
52,52,adults,COOC,None,0.018042
52,52,adults,CCMM,None,0.010890
52,52,adults,OCOC,None,0.020635
52,52,adults,CCOO,None,0.020428
52,52,adults,CMCM,None,0.033515
52,52,adults,COCO,None,0.019534
53,53,adults,CMOM,None,0.017888
53,53,adults,OMCM,None,0.005620
53,53,adults,OCCO,None,0.018817
53,53,adults,OMOM,None,0.018060
53,53,adults,OOMM,None,0.799648
53,53,adults,OOCC,None,0.043064
53,53,adults,COOC,None,0.015422
53,53,adults,CCMM,None,0.009987
53,53,adults,OCOC,None,0.016496
53,53,adults,CCOO,None,0.012465
53,53,adults,CMCM,None,0.025449
53,53,adults,COCO,None,0.017084
54,54,adults,CMOM,None,0.019147
54,54,adults,OMCM,None,0.021523
54,54,adults,OCCO,None,0.020515
54,54,adults,OMOM,None,0.022917
54,54,adults,OOMM,None,0.722261
54,54,adults,OOCC,None,0.052540
54,54,adults,COOC,None,0.020825
54,54,adults,CCMM,None,0.014199
54,54,adults,OCOC,None,0.016393
54,54,adults,CCOO,None,0.038484
54,54,adults,CMCM,None,0.025422
54,54,adults,COCO,None,0.025774
